Trade Date,Nyse Tape A,Nyse Arca Tape A,Nyse American Tape A,Nyse National Tape A,Nyse Texas Tape A,Consolidated Tape A,Nyse Tape B,Nyse Arca Tape B,Nyse American Tape B,Nyse National Tape B,Nyse Texas Tape B,Consolidated Tape B,Nyse Tape C,Nyse Arca Tape C,Nyse American Tape C,Nyse National Tape C,Nyse Texas Tape C,Consolidated Tape C
20220401,"997.3","225.5","16.4","40.0","11.0","4,564.4","46.5","361.3","28.8","30.9","12.2","2,198.0","70.4","344.6","12.9","28.0","8.9","5,002.8"
20220331,"1,224.4","235.1","17.8","45.7","10.1","4,862.2","48.3","383.2","36.7","34.4","12.2","2,222.9","70.8","388.6","29.7","30.2","13.7","5,470.0"
20220330,"931.2","218.5","15.8","37.8","15.9","4,385.6","45.3","352.9","27.1","27.9","7.9","2,116.8","73.2","420.3","14.6","26.1","17.6","5,479.2"
20220329,"998.2","270.6","18.9","43.8","18.0","5,088.8","50.6","422.5","33.6","29.9","8.5","2,404.9","80.6","488.9","15.3","30.7","10.0","6,061.5"
20220328,"857.1","214.1","15.8","36.2","8.9","4,312.5","45.5","339.4","33.7","27.2","6.3","2,078.8","68.5","376.2","13.9","27.6","10.8","5,129.5"
20220325,"873.0","217.0","16.9","38.0","13.7","4,305.2","44.4","323.3","32.5","27.5","10.6","2,203.2","76.9","414.8","12.5","26.9","7.5","5,585.1"
20220324,"836.4","204.5","14.4","37.9","19.8","4,131.5","42.7","310.0","29.8","30.4","7.0","2,088.5","69.8","402.7","14.2","24.9","14.6","5,149.5"
20220323,"944.7","231.8","17.3","40.8","13.4","4,550.9","47.1","340.9","31.4","34.0","11.4","2,240.9","75.1","356.8","14.4","28.5","10.1","5,024.3"
20220322,"1,080.3","231.0","15.5","43.2","17.7","4,765.9","42.3","335.9","32.2","32.5","12.8","2,129.3","73.0","420.6","20.8","29.4","11.9","5,451.5"
20220321,"1,112.4","240.1","15.8","45.5","22.7","4,879.1","52.5","428.5","38.4","35.3","9.0","2,650.4","72.3","435.5","17.7","30.3","17.9","5,679.4"
20220318,"3,600.3","293.5","19.5","56.5","18.1","8,440.8","56.2","417.6","123.4","40.6","19.0","2,689.8","84.4","474.1","256.4","36.3","21.4","8,390.5"
20220317,"1,114.8","250.5","17.0","47.5","13.2","4,993.4","53.1","400.0","37.6","39.2","17.4","2,561.3","76.1","444.7","18.1","31.1","11.0","5,617.7"
20220316,"1,358.9","341.1","21.1","58.2","18.5","6,318.2","76.9","598.7","39.4","46.5","22.6","3,291.6","91.5","549.5","21.7","37.4","17.8","6,557.7"
20220315,"1,175.2","283.8","19.8","52.3","11.6","5,392.6","69.3","492.9","37.6","46.8","8.8","2,933.6","77.4","420.5","14.0","33.3","12.5","5,440.2"
20220314,"1,192.4","286.8","23.1","59.2","24.2","5,575.4","72.2","493.6","39.2","47.6","10.8","2,953.1","85.4","465.2","16.4","38.1","13.1","5,876.7"
20220311,"1,030.8","253.2","19.1","52.5","10.8","4,939.9","63.0","498.0","41.1","41.2","5.7","2,939.6","70.7","424.1","14.9","28.9","11.3","5,288.2"
20220310,"1,026.8","255.5","18.3","53.0","9.8","4,981.9","58.9","455.3","38.4","41.7","10.8","2,765.4","70.1","414.7","14.3","28.6","10.7","5,072.0"
20220309,"1,199.3","295.6","21.5","56.1","14.6","5,666.9","80.2","545.3","46.7","53.0","12.1","3,286.2","76.1","427.4","14.6","33.9","10.0","5,398.4"
20220308,"1,523.9","393.6","29.8","70.0","18.7","7,243.4","147.2","814.8","87.9","65.4","11.3","5,316.7","113.6","557.9","18.3","39.4","14.0","6,684.0"
20220307,"1,394.8","381.1","28.2","65.6","13.9","6,940.5","109.1","681.7","78.2","58.1","10.3","4,429.3","108.8","509.4","18.9","38.4","10.7","6,195.4"
20220304,"1,177.9","306.6","23.9","58.7","10.3","5,797.7","94.0","517.4","41.6","51.8","10.2","3,219.3","93.2","448.9","15.1","33.1","9.0","5,343.9"
20220303,"1,092.4","259.0","20.4","49.9","13.2","5,040.1","77.9","473.3","33.1","39.9","9.5","2,753.8","75.7","419.8","13.0","30.9","8.6","5,092.6"
20220302,"1,131.2","276.3","23.4","54.1","12.8","5,338.1","68.4","468.6","32.5","43.9","12.8","2,792.7","76.8","436.1","17.0","36.0","9.6","5,246.4"
20220301,"1,331.0","299.0","24.5","62.5","10.5","5,848.7","97.8","552.6","40.9","58.2","7.0","3,397.7","100.5","524.1","18.6","40.6","10.3","6,131.4"
20220228,"1,681.7","275.4","23.3","59.5","9.0","6,100.9","86.2","535.7","43.3","52.5","6.4","3,173.9","85.2","452.7","26.0","37.5","11.4","5,938.3"
20220225,"1,118.5","265.2","21.5","53.4","12.0","5,180.2","69.3","475.2","32.9","45.7","11.5","2,833.0","79.2","355.6","16.2","31.3","15.9","4,629.9"
20220224,"1,468.0","356.7","25.6","62.7","16.0","6,752.4","114.3","796.9","56.6","64.7","11.6","4,779.1","104.2","497.7","17.7","38.2","13.5","6,180.2"
20220223,"1,012.6","241.1","20.2","44.4","11.3","4,797.4","72.9","408.3","34.2","42.9","10.3","2,729.8","80.8","367.7","14.6","30.3","11.4","4,639.3"
20220222,"1,097.9","254.9","20.1","50.2","21.0","5,122.4","85.3","462.5","32.3","44.7","8.4","2,805.9","85.4","395.3","14.8","33.0","12.2","4,849.8"
20220218,"1,102.3","226.8","16.7","44.1","22.2","4,710.5","66.9","384.7","27.1","36.2","8.1","2,385.1","77.4","350.3","14.9","29.1","18.7","4,502.7"
20220217,"927.4","221.1","17.0","45.5","13.0","4,543.3","62.7","366.1","26.9","36.7","9.2","2,299.4","70.2","321.2","13.4","27.2","13.6","4,280.2"
20220216,"889.9","213.0","16.4","38.9","6.5","4,283.6","56.5","320.9","23.8","34.2","7.0","1,997.0","68.7","324.7","11.0","27.4","13.3","4,238.6"
20220215,"937.8","223.2","18.9","43.2","7.0","4,449.4","61.1","337.1","25.1","34.7","8.0","2,009.6","73.6","327.0","24.3","30.2","9.6","4,425.7"
20220214,"1,041.5","222.0","15.0","45.7","13.7","4,603.0","83.4","442.5","28.5","42.1","8.6","2,679.3","67.9","332.9","10.5","28.0","9.6","4,347.4"
20220211,"1,093.1","262.2","18.5","51.4","10.7","5,257.8","105.9","546.6","38.0","54.6","8.8","3,300.8","82.9","402.7","17.3","32.6","9.0","5,240.3"
20220210,"1,026.6","259.9","15.0","46.7","13.3","5,315.4","63.6","433.4","27.1","45.3","7.8","2,744.4","84.8","407.4","14.9","35.1","8.2","5,214.6"
20220209,"902.5","222.9","16.2","39.9","15.2","4,525.0","57.3","325.6","26.7","34.8","12.4","2,066.1","75.0","346.2","12.7","27.9","7.8","4,729.9"
20220208,"891.1","209.3","15.7","39.3","13.7","4,460.3","52.7","293.5","21.7","32.5","9.2","1,915.6","66.2","318.3","11.0","26.7","8.6","4,293.8"
20220207,"881.8","196.3","15.2","36.7","15.5","4,228.7","56.6","304.8","20.9","29.9","8.8","1,909.9","67.5","299.0","9.9","25.3","7.4","4,269.7"
20220204,"950.5","232.3","15.3","43.4","9.3","4,713.0","71.7","399.7","29.4","38.4","10.9","2,382.3","72.0","308.0","14.7","28.6","11.8","4,125.8"
20220203,"906.6","230.7","16.8","40.6","11.0","4,402.2","68.4","392.5","25.7","36.1","8.4","2,293.2","67.0","337.3","11.7","28.6","11.5","4,326.3"
20220202,"989.9","213.3","15.7","42.4","14.0","4,484.9","63.4","354.5","24.1","36.0","12.4","2,163.3","71.5","357.2","10.9","29.2","13.9","4,673.3"
20220201,"1,012.1","238.6","17.8","43.9","9.9","4,818.9","63.1","371.1","26.4","42.3","13.1","2,392.2","74.7","335.8","11.6","30.1","12.0","4,672.5"
20220131,"1,427.0","219.9","16.9","45.2","15.7","5,124.1","68.3","399.8","27.2","39.8","11.0","2,545.9","81.6","366.4","16.7","30.8","19.4","5,128.8"
20220128,"1,082.6","248.8","19.2","49.5","17.8","5,050.2","83.0","466.9","27.7","45.0","10.5","2,928.4","78.1","381.8","14.6","32.1","12.8","4,974.8"
20220127,"1,077.9","269.7","20.4","55.0","12.5","5,216.5","91.8","504.8","29.5","46.8","9.2","3,144.0","84.2","419.0","13.7","36.3","12.4","5,177.4"
20220126,"1,156.3","274.1","19.4","50.2","27.9","5,574.3","106.8","578.7","34.2","45.6","8.9","3,470.3","88.9","460.0","15.0","36.0","17.8","5,772.8"
20220125,"1,170.3","254.7","19.2","56.9","18.4","5,161.4","97.7","539.4","32.4","46.4","7.4","3,218.6","83.0","410.4","23.3","34.6","12.9","5,030.0"
20220124,"1,493.5","363.6","27.9","60.8","27.5","6,928.2","140.4","789.7","48.7","61.7","12.9","4,688.8","118.0","553.1","18.7","43.5","18.6","6,998.8"
20220121,"1,292.0","273.9","21.3","53.1","30.5","5,589.4","107.3","580.4","42.8","54.1","11.4","3,511.0","95.4","432.1","16.0","38.8","22.0","5,870.9"
20220120,"941.7","227.4","17.8","43.1","19.2","4,641.1","76.3","395.4","27.6","42.8","16.1","2,487.6","73.5","374.4","14.0","32.9","18.8","5,102.1"
20220119,"944.2","215.5","16.3","42.2","34.1","4,467.9","70.6","409.1","29.2","37.9","9.1","2,458.6","70.3","352.1","12.2","28.1","21.2","4,665.5"
20220118,"1,043.5","233.9","17.2","43.6","10.1","4,749.4","67.6","406.6","27.9","41.0","8.7","2,405.0","69.4","414.2","13.0","32.9","12.1","5,060.8"
20220114,"893.9","210.6","15.5","37.3","10.7","4,338.8","63.8","357.8","24.6","33.2","9.1","2,172.9","64.8","322.2","11.7","27.0","18.1","4,374.0"
20220113,"841.3","208.9","14.6","37.7","11.7","4,252.1","56.2","326.2","22.8","32.1","8.3","2,025.9","61.3","323.8","10.6","25.6","9.2","4,302.0"
20220112,"853.7","187.3","14.8","38.1","10.4","4,048.4","52.7","314.2","24.6","33.8","8.6","1,994.7","60.0","309.9","10.7","28.4","9.9","4,338.6"
20220111,"854.2","202.6","15.0","39.9","8.3","4,103.0","64.0","348.5","26.3","33.5","9.4","2,173.3","67.3","330.3","13.9","32.7","10.9","4,393.5"
20220110,"1,007.6","221.7","16.0","42.1","8.8","4,512.3","79.4","399.7","27.3","41.0","5.3","2,417.9","82.2","411.0","12.5","40.3","10.0","5,317.2"
20220107,"903.0","196.3","16.4","40.7","14.3","4,181.5","57.5","308.6","21.4","31.5","9.3","1,874.7","64.2","320.7","10.7","28.6","17.3","4,238.1"
20220106,"912.9","208.1","16.4","43.0","12.8","4,295.5","70.0","363.8","26.2","36.7","8.4","2,190.6","69.9","373.0","11.3","30.7","13.5","4,790.8"
20220105,"1,046.2","232.8","17.4","47.5","9.6","4,902.8","70.4","389.8","29.9","37.7","10.8","2,365.6","76.8","380.6","19.4","33.7","13.5","5,039.0"
20220104,"950.6","223.6","17.7","45.5","10.7","4,683.8","48.1","295.0","21.8","31.2","5.9","1,815.1","73.8","384.5","11.6","30.3","10.1","5,131.1"
20220103,"846.0","176.4","14.2","31.7","9.7","3,832.0","48.3","309.3","23.9","27.3","6.5","1,863.5","60.7","327.7","9.8","25.3","10.3","4,430.0"
20211231,"708.7","111.5","8.0","24.8","7.1","2,684.0","36.1","214.6","22.7","20.4","3.7","1,320.9","46.3","212.7","10.7","20.2","7.4","3,396.9"
20211230,"638.9","142.9","10.0","32.3","8.3","3,125.5","35.5","215.5","21.1","21.9","5.1","1,352.1","49.9","248.4","8.2","24.1","9.4","3,750.9"
20211229,"609.1","144.5","8.2","27.3","10.6","2,963.6","32.7","206.1","18.3","18.6","8.0","1,321.2","50.9","249.7","7.2","22.7","6.9","3,714.4"
20211228,"568.4","125.3","9.6","22.5","16.0","2,707.9","35.1","199.6","19.1","19.7","7.4","1,347.2","48.7","259.3","8.5","18.5","8.7","3,648.5"
20211227,"616.7","120.1","8.2","22.7","7.3","2,771.4","33.9","211.8","20.5","20.4","3.7","1,376.0","46.6","258.4","6.7","19.4","6.3","3,743.9"
20211223,"647.9","126.7","9.1","23.6","7.0","2,913.2","34.2","211.7","17.9","20.7","7.4","1,349.7","54.1","271.6","8.5","20.4","9.7","3,935.0"
20211222,"715.4","147.0","9.6","29.2","14.1","3,319.6","37.9","222.4","18.1","22.9","12.5","1,421.8","51.7","304.5","7.7","23.2","16.1","4,107.9"
20211221,"960.9","186.8","13.8","36.2","11.8","4,072.5","49.4","277.5","27.3","27.6","7.2","1,749.7","65.8","337.3","10.5","25.9","13.3","4,581.7"
20211220,"1,103.3","216.8","15.6","40.2","16.3","4,635.7","72.9","400.0","34.7","35.6","9.7","2,435.4","65.2","331.1","9.7","29.6","13.7","4,602.6"
20211217,"3,642.3","254.4","15.7","53.6","24.8","8,151.9","74.4","380.4","133.0","37.9","10.3","2,466.7","80.7","399.5","23.0","35.5","26.5","7,680.8"
20211216,"1,141.4","225.4","16.8","49.2","17.7","4,830.3","72.6","373.7","31.6","37.5","8.8","2,244.5","72.6","360.7","13.7","33.6","14.3","4,906.8"
20211215,"1,130.7","230.8","15.6","45.5","16.4","4,910.3","84.4","411.5","34.6","38.6","10.8","2,384.4","79.1","379.4","12.2","35.6","15.6","5,344.0"
20211214,"1,057.5","203.0","16.4","42.9","15.0","4,496.8","56.8","313.1","29.4","32.9","9.5","1,968.7","65.5","362.6","17.4","30.1","14.6","4,871.0"
20211213,"1,032.2","216.2","16.8","43.0","17.3","4,403.1","47.0","289.4","28.5","32.1","7.5","1,859.0","65.0","336.4","13.4","26.6","16.3","4,575.1"
20211210,"830.6","187.6","13.5","37.6","8.6","3,873.2","41.5","239.7","21.1","24.2","17.2","1,479.0","60.3","330.3","10.3","22.8","21.9","4,427.5"
20211209,"824.1","185.8","12.7","36.7","12.0","3,908.1","43.2","253.9","20.3","28.5","7.6","1,560.7","63.7","357.3","10.5","25.0","7.6","4,515.6"
20211208,"886.9","207.9","13.3","43.3","16.3","4,244.1","49.4","276.1","20.6","26.2","12.5","1,556.0","68.9","353.5","18.6","26.7","10.7","4,624.0"
20211207,"1,017.7","212.4","14.9","44.2","16.7","4,492.4","61.7","343.4","27.6","36.9","16.3","2,021.6","80.7","392.7","13.8","29.6","16.0","5,116.5"
20211206,"1,055.9","228.2","17.6","50.2","12.3","4,772.7","68.6","384.9","29.1","37.8","7.5","2,173.9","79.6","409.7","12.8","32.3","12.6","5,115.2"
20211203,"1,104.0","256.3","18.0","52.0","11.4","5,243.8","96.8","510.8","36.8","47.7","4.9","2,855.2","89.9","447.9","17.0","40.7","8.9","5,903.6"
20211202,"1,130.9","253.9","19.5","54.6","17.1","5,080.9","86.0","467.2","32.6","42.2","3.7","2,574.6","79.9","443.3","18.5","37.7","8.6","5,421.1"
20211201,"1,144.3","268.2","14.8","58.4","15.9","5,366.8","84.5","482.8","34.3","47.2","5.5","2,771.6","82.3","505.1","13.4","43.2","6.9","6,320.4"
20211130,"2,101.4","273.2","19.7","66.1","12.3","6,645.5","96.4","526.7","51.3","54.9","7.7","2,953.2","84.8","475.9","26.2","44.3","8.2","6,644.1"
20211129,"993.8","202.2","15.2","48.9","9.0","4,339.7","56.8","358.1","35.8","34.5","6.2","2,117.4","65.1","389.5","13.1","30.8","9.8","4,837.5"
20211126,"741.3","190.3","13.6","34.9","5.2","3,517.7","69.6","412.7","30.6","34.3","3.1","2,060.8","49.9","316.6","8.4","24.2","3.8","3,502.2"
20211124,"750.2","155.5","12.3","33.7","12.1","3,418.4","41.5","249.7","23.4","24.6","3.2","1,479.9","53.1","350.9","8.9","26.0","4.7","4,197.1"
20211123,"898.7","211.3","14.0","47.0","9.1","4,280.5","56.5","307.9","27.0","30.1","6.2","1,828.7","68.6","451.0","10.8","35.7","15.3","5,434.7"
20211122,"959.3","214.0","15.1","46.7","12.2","4,456.6","61.5","316.1","34.5","31.1","5.0","1,947.7","71.4","450.2","14.8","34.0","8.2","5,571.3"
20211119,"962.5","204.9","14.2","44.9","15.6","4,268.5","44.7","264.8","28.3","27.2","10.0","1,654.0","64.5","375.9","13.6","31.2","10.4","4,878.7"
20211118,"869.8","206.8","13.9","43.8","15.0","4,228.0","43.5","263.3","31.1","23.7","5.1","1,578.4","71.9","416.8","13.5","32.8","12.7","5,393.5"
20211117,"814.1","194.4","12.4","40.5","11.4","3,976.6","42.5","254.5","29.3","23.3","4.4","1,692.7","60.9","407.6","13.2","27.7","8.2","5,052.6"
20211116,"803.5","190.0","12.0","38.9","9.0","3,989.0","39.0","221.8","24.1","21.7","4.0","1,345.1","62.7","448.8","20.4","27.2","9.7","5,542.5"
20211115,"764.6","166.8","9.6","33.2","14.1","3,488.7","34.7","218.0","25.3","21.0","3.0","1,296.5","62.4","423.6","10.4","27.8","4.6","5,020.3"
20211112,"767.1","177.4","11.2","41.1","7.9","3,728.6","40.1","228.8","25.8","23.8","9.2","1,345.7","61.8","442.2","9.1","29.8","5.6","5,446.6"
20211111,"762.4","192.7","13.0","42.1","7.7","3,927.0","34.6","220.0","22.5","20.8","5.5","1,273.5","56.3","368.0","8.8","25.5","7.0","4,570.5"
20211110,"896.1","224.5","15.1","49.2","12.3","4,504.9","56.0","342.2","33.8","34.2","5.6","2,026.5","72.8","468.5","11.8","36.0","8.8","5,369.3"
20211109,"835.1","205.7","11.8","44.3","10.0","4,117.7","43.5","252.8","25.4","25.0","4.1","1,582.8","69.7","497.6","9.0","30.8","6.3","5,574.7"
20211108,"859.4","235.7","14.3","44.7","9.3","4,269.9","34.9","223.0","25.7","22.9","4.5","1,407.9","67.9","555.2","11.4","31.0","8.7","5,723.7"
20211105,"898.0","232.7","14.1","51.6","13.2","4,467.2","47.0","280.8","26.2","28.8","6.5","1,660.5","63.6","447.0","10.6","37.6","12.1","5,566.4"
20211104,"908.4","222.0","12.5","50.7","10.5","4,465.4","43.4","285.0","32.5","28.2","4.4","1,791.5","58.1","435.8","12.2","34.0","7.0","5,297.7"
20211103,"908.7","210.4","14.4","46.6","7.8","4,320.0","46.2","294.4","27.9","26.8","5.5","1,660.8","64.0","460.4","11.3","30.0","6.0","5,325.2"
20211102,"831.7","210.0","11.8","41.5","11.6","3,975.3","35.4","223.1","21.7","22.0","5.2","1,377.4","63.5","467.8","9.6","27.6","7.4","5,129.4"
20211101,"828.4","200.6","11.8","45.9","12.0","3,971.6","37.9","245.2","26.2","24.7","3.8","1,486.6","56.7","430.5","10.0","30.3","5.1","5,274.0"
20211029,"1,131.0","210.3","13.1","55.0","14.5","4,510.5","37.8","259.4","25.9","29.6","8.1","1,542.4","53.9","439.8","9.0","30.1","5.6","5,338.3"
20211028,"875.5","207.9","12.1","50.5","13.1","4,133.2","31.8","241.2","21.1","23.3","4.7","1,397.0","53.6","510.0","11.0","30.6","9.4","5,714.9"
20211027,"870.6","215.3","13.5","46.6","7.0","4,226.3","37.0","273.5","24.5","28.3","3.6","1,630.2","54.5","573.7","10.3","32.3","5.9","6,130.2"
20211026,"802.8","200.3","10.2","41.0","3.9","3,881.4","34.1","250.1","24.5","24.5","3.6","1,599.1","62.7","724.2","11.3","30.9","4.2","7,173.2"
20211025,"806.9","207.4","10.3","43.6","7.0","3,900.8","28.8","239.4","28.2","22.6","2.1","1,501.2","58.8","549.2","11.5","28.6","2.7","5,750.2"
20211022,"765.1","188.2","10.9","50.9","13.9","3,759.9","41.6","275.8","28.1","29.1","4.5","1,686.8","55.5","524.8","9.4","28.7","4.9","5,775.8"
20211021,"832.8","194.0","12.5","44.6","12.5","3,826.1","31.1","242.3","24.9","25.4","4.4","1,490.7","49.1","437.2","13.1","27.2","4.3","4,961.9"
20211020,"739.9","179.7","11.2","45.5","6.5","3,672.9","33.6","252.8","30.2","23.5","3.7","1,597.0","45.7","307.8","8.2","26.3","2.6","4,117.1"
20211019,"698.2","166.7","10.1","39.3","3.3","3,462.7","33.3","250.3","29.7","26.1","3.5","1,726.2","51.7","349.7","14.2","27.8","4.3","4,488.5"
20211018,"778.8","168.1","10.9","41.7","5.0","3,662.0","31.5","223.8","23.9","25.7","2.0","1,437.2","48.7","294.4","10.0","26.4","4.5","4,167.7"
20211015,"985.9","181.3","12.1","46.7","13.3","3,825.3","32.8","249.9","36.0","25.6","7.6","1,627.1","43.3","341.9","12.5","25.7","16.9","4,498.0"
20211014,"795.5","180.3","11.5","44.4","12.8","3,598.5","35.9","250.4","30.4","25.2","6.6","1,515.5","44.4","341.7","8.7","26.2","7.6","4,262.5"
20211013,"794.9","184.5","11.1","45.3","4.5","3,620.1","49.1","292.1","32.7","30.5","1.9","1,797.9","49.8","319.8","8.8","24.7","5.8","4,052.2"
20211012,"782.3","180.8","10.6","42.0","6.8","3,559.4","41.9","282.6","28.1","27.8","4.8","1,680.0","53.8","344.9","9.6","26.1","5.2","4,063.8"
20211011,"702.0","163.4","10.6","38.7","3.9","3,282.0","33.5","234.6","26.5","20.3","2.0","1,452.7","37.8","283.7","9.4","19.8","2.3","3,539.5"
20211008,"713.3","169.5","10.8","41.2","1.5","3,280.4","48.6","328.1","62.1","28.5","3.1","2,394.6","41.3","293.2","7.1","22.4","2.5","3,571.4"
20211007,"882.0","194.0","13.1","47.0","5.8","3,843.9","42.9","351.1","59.5","32.1","7.7","2,520.2","49.2","340.4","8.1","24.3","1.8","3,984.2"
20211006,"892.0","217.2","12.4","48.9","4.8","4,018.8","59.6","417.6","61.7","33.5","8.3","2,472.3","54.4","387.2","15.6","29.3","3.7","4,472.4"
20211005,"876.6","203.2","12.4","53.6","4.2","3,908.2","48.2","374.7","115.0","32.3","8.0","2,577.5","50.3","322.4","9.0","28.4","3.3","4,177.0"
20211004,"1,012.5","219.5","13.3","54.1","5.4","4,319.1","71.2","418.2","42.1","34.3","3.9","2,453.1","56.5","365.0","9.6","33.2","3.9","4,557.1"
20211001,"915.6","205.6","11.1","49.6","3.6","4,013.8","57.2","404.1","41.2","36.3","3.1","2,455.1","51.7","401.6","9.0","31.9","3.2","4,712.0"
20210930,"1,166.6","225.1","14.7","56.6","7.5","4,475.0","69.3","461.5","52.1","44.0","5.8","2,674.5","61.1","544.3","17.9","34.3","6.0","5,959.0"
20210929,"824.6","197.8","11.6","53.3","6.5","3,713.0","57.2","429.4","84.1","39.6","2.6","2,734.6","56.4","487.2","9.6","32.6","6.7","5,294.7"
20210928,"1,000.3","237.3","14.7","63.6","5.0","4,431.4","70.6","500.1","57.9","47.8","4.4","3,037.5","68.7","428.8","10.3","34.7","5.6","4,989.5"
20210927,"898.1","214.3","12.8","55.5","4.9","4,058.7","38.8","281.7","34.1","26.4","3.1","1,794.4","57.9","378.2","9.4","30.1","2.3","4,650.8"
20210924,"763.3","173.0","10.4","42.9","4.1","3,384.3","36.2","259.2","31.7","24.9","4.1","1,715.7","45.8","318.8","7.0","25.4","4.2","3,992.2"
20210923,"795.9","212.8","14.4","49.3","6.6","3,916.4","43.9","287.6","36.9","28.8","3.7","1,850.6","53.9","343.8","9.1","30.7","4.7","4,196.1"
20210922,"875.7","214.2","13.3","49.3","4.3","3,939.3","57.5","332.6","27.9","30.6","3.0","1,859.8","53.8","351.8","8.2","29.6","2.6","4,252.5"
20210921,"919.5","200.4","11.9","45.6","5.6","3,933.5","49.0","313.0","33.4","26.5","2.2","1,839.2","52.2","331.1","9.5","26.1","2.5","4,083.5"
20210920,"1,142.7","261.2","18.0","63.7","6.5","4,898.3","74.3","471.8","43.6","37.3","4.9","2,580.5","65.7","409.4","11.4","35.2","5.8","4,879.7"
20210917,"3,554.6","238.3","15.7","61.3","5.7","7,545.8","50.3","316.6","125.1","35.0","7.6","2,103.0","62.0","373.1","289.5","35.8","12.1","6,988.0"
20210916,"937.3","214.9","13.5","50.7","7.6","3,993.3","43.9","282.9","40.3","29.6","4.2","1,815.3","46.6","287.1","8.2","26.5","4.3","3,701.5"
20210915,"1,002.6","215.0","14.8","54.1","6.1","4,069.1","40.9","266.4","39.2","27.6","4.8","1,720.9","52.8","364.9","25.5","30.1","4.4","4,481.5"
20210914,"811.3","199.8","13.6","46.4","7.7","3,670.5","45.7","286.5","38.8","27.2","5.5","1,960.6","62.1","390.4","9.6","30.4","3.5","4,593.1"
20210913,"851.2","211.2","14.6","53.5","3.4","3,914.8","49.9","297.2","36.5","25.8","3.8","1,884.3","63.2","408.9","10.9","33.0","3.9","4,723.5"
20210910,"776.0","191.1","12.5","47.9","3.7","3,623.2","43.7","279.6","42.4","27.1","1.9","1,992.7","57.1","380.4","9.1","30.3","4.2","4,587.2"
20210909,"789.8","206.0","11.9","54.5","3.8","3,735.7","41.1","273.4","34.1","27.2","3.2","1,742.0","57.6","345.1","7.9","27.9","2.2","4,031.2"
20210908,"822.8","203.4","12.5","46.4","5.1","3,764.0","42.2","285.5","36.0","27.6","4.3","1,812.2","59.8","332.4","12.7","28.1","3.0","4,135.6"
